novelty,surprise,orig_and_flex,fluency,elaboration(len_word),elaboration(len_char),elaboration(self-bleu)
0.6699233651161194,0.3043432807922364,1.0,0.45045045045045,0.5150812064965197,0.5994704992435703,0.1758121512709237
0.5738672316074371,0.3822985076904296,1.0,0.48780487804877,0.4779582366589327,0.4591527987897125,0.132866344605475
0.2772137522697449,0.3219186782836914,-0.47058823529411,0.4081632653061199,0.5661252900232019,0.607034795763994,0.1838518064911206
0.5019840598106384,0.3723749542236328,1.0,0.36764705882353,0.6334106728538283,0.6085476550680786,0.1764477703115455
0.3869072198867798,0.2651340293884277,1.0,0.2906976744186,0.8051044083526682,0.7643721633888049,0.2393948267447535
0.3164441585540771,0.28038667678833,-0.46627565982404,0.33112582781456,0.703016241299304,0.7182299546142209,0.2212324857291126
0.2848216295242309,0.4197616958618164,1.0,0.26385224274406,0.8723897911832946,0.9277609682299546,0.2575634824667473
0.4455147981643677,0.2729740905761719,0.76798143851509,0.24813895781637,0.951276102088167,0.8986384266263238,0.2513747920133111
0.5837786197662354,0.4784791183471679,0.05213270142181,0.5025125628140601,0.45707656612529,0.4712556732223903,0.1387833594976452
0.5078822672367096,0.3780416107177734,0.76851851851852,0.25706940874035,0.91415313225058,0.8755673222390318,0.2477848911651728
0.5660969614982605,0.3295416641235352,0.73404255319149,0.27322404371584,0.8491879350348028,0.7575642965204236,0.2104874446085672
0.2301510572433471,0.2852652549743652,1.0,0.24449877750611,0.951276102088167,0.892965204236006,0.2397216408539137
0.6041904985904694,0.453916244506836,1.0,0.33112582781457,0.691415313225058,0.712178517397882,0.1951177394034536
0.3073077797889709,0.3876445007324218,0.28571428571429,0.41152263374485,0.5638051044083526,0.5389561270801816,0.1560839642119752
0.3955934643745422,0.2458388137817382,1.0,0.2518891687657399,0.9303944315545244,0.9016641452344932,0.2646165008291874
0.5822236239910126,0.2464019584655761,1.0,0.38461538461538,0.5939675174013921,0.5911497730711044,0.1677498428661219
0.4729858040809631,0.2715204620361328,1.0,0.31545741324921,0.7354988399071926,0.6796520423600605,0.1833041095890411
0.451044499874115,0.3972581100463867,-0.2847965738758,0.24509803921568,0.9535962877030162,0.9065809379727684,0.2582865979381443
0.5691669881343842,0.2324064826965332,-0.62337662337662,0.35460992907801,0.6519721577726219,0.613464447806354,0.1658696969696969
0.4085705876350403,0.2468622589111328,-0.7156862745097998,0.27624309392265,0.8422273781902552,0.8116490166414524,0.230459981600736
0.4985974431037903,0.2972182655334472,-0.76991150442477,0.98039215686274,0.2320185614849187,0.231089258698941,0.071056338028169
0.525213748216629,0.3805600357055664,1.0,0.4975124378109399,0.4593967517401392,0.4549924357034796,0.1389683184402924
0.5268175601959229,0.4505824279785156,-0.13636363636363,0.40160642570281,0.5730858468677494,0.5351739788199698,0.1469057519057519
0.3472116589546203,0.2313751602172852,0.71098265895954,0.31055900621117,0.7540603248259861,0.7326021180030258,0.2137022900763358
0.298448383808136,0.2695247268676757,0.41176470588236,0.33898305084745,0.6774941995359629,0.6573373676248109,0.1969195922989807
0.187825322151184,0.3374958419799804,-8.27835051546391,1.26582278481012,0.1740139211136891,0.1925113464447806,0.0592551210428305
0.2530267834663391,0.2943691062927246,0.69135802469136,0.33783783783784,0.6821345707656613,0.7008320726172466,0.2072966507177033
0.5136203467845917,0.3137419700622558,0.7304582210242601,0.29325513196481,0.7981438515081206,0.7586989409984871,0.2039995083579154
0.5187144577503204,0.3113955497741699,0.72826086956522,0.3003003003002999,0.7679814385150812,0.7303328290468987,0.2146299132210311
0.398122489452362,0.2988240051269531,0.7584541062802,0.27397260273972,0.8445475638051044,0.7613464447806354,0.2012003919647232
0.7077935636043549,0.25725341796875,1.0,1.06382978723404,0.2088167053364269,0.2102874432677761,0.0605051369863013
0.4361194968223572,0.3223114013671875,1.0,0.29411764705882,0.7935034802784223,0.716338880484115,0.1937330905306971
0.5296771228313446,0.3067670631408692,-0.47058823529411,0.2659574468085099,0.8677494199535963,0.8332072617246596,0.2428529807261317
0.5339972078800201,0.279305477142334,1.0,0.5181347150259,0.4385150812064965,0.4262481089258699,0.1164199134199134
0.309799313545227,0.3505652618408203,0.65986394557824,0.35335689045936,0.6519721577726219,0.6248108925869894,0.1840327380952381
0.2615265250205993,0.3612492752075195,-0.2531328320802,0.29673590504451,0.7958236658932715,0.7560514372163388,0.2284213122841637
0.5964996814727783,0.3642459487915039,0.0407673860911299,0.2724795640326899,0.8468677494199536,0.7719364599092284,0.216005316578057
0.2621372938156128,0.3436051940917968,-1.20588235294117,0.4166666666666599,0.5498839907192575,0.5363086232980333,0.15
0.3457099795341491,0.2086923789978028,1.0,0.32679738562091,0.7099767981438515,0.6319969742813918,0.1725779870512066
0.3417250514030456,0.3331954956054687,-1.83687943262411,0.8695652173913,0.2645011600928074,0.2832829046898638,0.0822136422136422
0.4113983511924743,0.2470253562927246,-0.1428571428571401,0.30674846625766,0.7540603248259861,0.7118003025718608,0.2090235602094241
0.3220655918121338,0.2579283142089844,0.77426636568849,0.23866348448687,0.965197215777262,0.9689863842662632,0.3026370656370656
0.5455241799354553,0.5652609252929688,1.0,0.40983606557376,0.5568445475638051,0.5468986384266263,0.1416485753052917
0.5031816363334656,0.4248238372802734,0.1304347826087,0.32051282051282,0.7192575406032483,0.676626323751891,0.195357732526142
0.3723428845405578,0.2940584945678711,-0.79856115107913,0.4132231404958599,0.5568445475638051,0.5208018154311649,0.1455800711743772
0.3095473647117615,0.2763923263549804,-0.5625,0.32786885245901,0.7076566125290024,0.6754916792738276,0.1925413450937155
0.2291131615638733,0.2892142105102539,1.0,0.3215434083601199,0.7192575406032483,0.8316944024205749,0.2663830264930399
0.4526838064193725,0.2728453063964844,1.0,0.2932551319648,0.7888631090487239,0.768910741301059,0.2203469189713731
0.3153218030929565,0.250062370300293,1.0,0.24630541871921,0.9327146171693736,0.8263993948562783,0.2162313601446001
0.1578816175460815,0.3059765243530273,-0.0964912280701699,0.24449877750611,0.9466357308584686,0.9080937972768532,0.2511836146562372
0.2963197827339172,0.4447552490234375,0.1017964071856299,0.3412969283276399,0.6728538283062645,0.651285930408472,0.1839914285714285
0.5767190456390381,0.3538151550292969,1.0,0.55555555555555,0.408352668213457,0.3959909228441755,0.1127860465116279
0.5884660482406616,0.4248141860961914,1.0,0.36764705882352,0.6218097447795824,0.6111951588502269,0.1724026763990267
0.577071875333786,0.2188182067871093,0.74619289340102,0.26525198938991,0.8747099767981439,0.8086232980332829,0.2319690674053555
0.4565690755844116,0.280495262145996,0.62406015037594,0.4132231404958599,0.5522041763341067,0.5049167927382754,0.1330117388114453
0.5270859897136688,0.6412432861328125,1.0,0.35087719298245,0.6566125290023201,0.693267776096823,0.2077941966684578
0.4422226548194885,0.2201027488708496,-0.4117647058823501,0.2518891687657399,0.9280742459396752,0.859304084720121,0.2299717391304347
0.5421036183834076,0.2861440277099609,1.0,0.2932551319648,0.7819025522041764,0.7413010590015129,0.2123113682092555
0.5671607255935669,0.2359617233276367,0.76689976689977,0.24937655860349,0.925754060324826,0.9065809379727684,0.2655670103092784
0.5834213197231293,0.317326602935791,0.71910112359551,0.29585798816567,0.7795823665893271,0.7439485627836612,0.212328320802005
0.7113291621208191,0.292636489868164,1.0,0.5524861878453,0.4245939675174014,0.4005295007564297,0.1054783808647654
0.2551255226135254,0.295970401763916,-1.5581395348837197,0.26246719160104,0.877030162412993,0.8978819969742814,0.2543859283930058
0.5636463463306427,0.2383240127563476,1.0,0.25380710659898,0.9280742459396752,0.8218608169440242,0.2223284870513402
0.5840640366077423,0.1685723686218261,-2.125,1.85185185185184,0.1160092807424593,0.0983358547655068,0.0256597222222222
0.7315698266029358,0.3637366104125976,1.0,0.43859649122807,0.5197215777262181,0.4807110438729198,0.1345265588914549
0.3266094326972961,0.383698616027832,1.0,0.39370078740157,0.5846867749419954,0.5729954614220878,0.1670285158781594
0.2108817100524902,0.3363877105712891,1.0,0.34364261168385,0.6705336426914154,0.6966717095310136,0.2088475935828876
0.286989152431488,0.3963753128051758,0.3006993006993099,0.4081632653061199,0.5730858468677494,0.5521936459909228,0.1598252688172043
0.5392500758171082,0.156926155090332,1.0,0.29850746268656,0.8213457076566125,0.7046142208774584,0.1879746166049709
0.4735963344573974,0.2746373748779296,1.0,0.35335689045936,0.6519721577726219,0.6119515885022693,0.1737849331713244
0.2401923537254333,0.2871902084350586,0.00990099009901,0.28901734104046,0.8051044083526682,0.7692889561270801,0.2194689621726478
0.2225568294525146,0.3120025634765625,1.0,0.30395136778115,0.7587006960556845,0.7488653555219364,0.2158291832669323
0.3919662833213806,0.2633209228515625,0.73821989528796,0.27855153203342,0.8329466357308585,0.7522692889561271,0.1974194348041646
0.408391535282135,0.3873217391967772,0.4475138121547,0.64935064935064,0.3480278422273782,0.3124054462934947,0.0762880562060889
0.2577868103981018,0.3312905883789062,1.0,0.36363636363636,0.6334106728538283,0.5937972768532527,0.1662922403003754
0.3287767171859741,0.3377022552490234,0.27007299270073,0.41152263374485,0.5568445475638051,0.583963691376702,0.1681297709923664
0.3172065019607544,0.3393647384643554,-0.23456790123456,0.48780487804878,0.4663573085846867,0.4757942511346444,0.1361275272161742
0.604907900094986,0.290120906829834,1.0,0.2415458937197999,0.9535962877030162,0.9171709531013617,0.2611740725642071
0.5112093687057495,0.2877495002746582,0.29906542056075,0.2487562189054699,0.9535962877030162,0.9281391830559758,0.2741700241740532
0.4280377030372619,0.24498140335083,0.50859950859951,0.28571428571428,0.814385150812065,0.7518910741301059,0.2088070436507936
0.6129008233547211,0.2732811164855957,1.0,0.30030030030029,0.7911832946635731,0.7685325264750378,0.2234805825242718
0.3115511536598205,0.2075203895568848,-0.8726591760299598,0.4132231404958599,0.5545243619489559,0.5075642965204236,0.1380364963503649
0.4345647692680359,0.4037059783935547,1.0,0.3690036900369,0.6264501160092807,0.6497730711043873,0.1918298969072164
0.3802953958511352,0.3262188720703125,0.3902439024390299,0.3412969283276399,0.679814385150812,0.6830559757942511,0.210809705561614
0.6562352180480957,0.4289133834838867,1.0,0.38022813688212,0.605568445475638,0.5885022692889561,0.1670107323232323
0.3024044632911682,0.2315579032897949,-1.5510204081632604,0.54054054054054,0.4222737819025522,0.4375945537065053,0.1354852320675105
0.5929065346717834,0.2632867813110351,0.7311827956989301,0.28089887640449,0.8213457076566125,0.7908472012102874,0.2121495988673902
0.6007415652275085,0.2552577972412109,-0.0126582278481,0.26246719160104,0.8816705336426914,0.7946293494704992,0.214614842649131
0.5560295581817627,0.2059026145935058,1.0,2.12765957446808,0.099767981438515,0.0983358547655068,0.0299652777777777
0.3845230937004089,0.3164678382873535,1.0,0.28328611898017,0.8120649651972158,0.7708018154311649,0.2181848983543078
0.5432315766811371,0.4273461151123047,1.0,1.13636363636363,0.1948955916473317,0.2027231467473525,0.0623492907801418
0.3566501140594482,0.2299544525146484,0.7395833333333399,0.2906976744186,0.7981438515081206,0.7322239031770046,0.2022148676171079
0.2782638669013977,0.2697063827514648,0.4535519125683099,0.3215434083601199,0.7122969837587007,0.6664145234493192,0.179754189944134
0.5802650451660156,0.2447077941894531,1.0,0.26455026455026,0.8700696055684455,0.8619515885022693,0.2587191157347204
0.4979176521301269,0.2095653915405273,-0.4492753623188401,0.26455026455026,0.91415313225058,0.9103630862329803,0.266312114989733
0.3965551257133484,0.2175600242614746,-0.0230179028132899,0.29673590504451,0.7749419953596288,0.680786686838124,0.1635475929978118
0.3826134204864502,0.1922878837585449,-2.9682539682539595,0.8849557522123901,0.2552204176334107,0.233358547655068,0.0643410852713178
0.1961926817893982,0.3188140106201171,0.75369458128079,0.27173913043478,0.8491879350348028,0.8290468986384266,0.2156216216216216
0.3680649399757385,0.4169646072387695,0.35344827586207,0.24937655860349,0.9327146171693736,0.8880484114977307,0.2462773569023569
0.3199524283409118,0.2541621971130371,-0.20772946859903,0.28089887640449,0.8283062645011601,0.8354765506807866,0.233216361198033
0.6558849811553955,0.1814756965637207,1.0,1.0752688172043,0.2064965197215777,0.1944024205748865,0.0583948339483394
0.7359298467636108,0.2900411224365234,1.0,0.2777777777777699,0.8375870069605569,0.7999243570347958,0.2137517498833411
0.4599623680114746,0.3425525283813476,1.0,0.28571428571428,0.8051044083526682,0.7738275340393344,0.2143201542912247
0.406443178653717,0.2771120834350586,0.4169096209912599,0.32258064516129,0.7169373549883991,0.6804084720121029,0.1849124247400109
0.4174709320068359,0.3658546066284179,1.0,0.29411764705882,0.7819025522041764,0.800302571860817,0.2422201492537313
0.77414470911026,0.1738999938964843,1.0,0.3584229390681,0.6473317865429234,0.569213313161876,0.156395955642531
0.3721190690994262,0.2248066711425781,-0.50537634408602,0.23640661938534,0.988399071925754,0.8717851739788199,0.2445049292756108
0.3980066776275635,0.2846858978271484,0.6969696969697,0.33003300330032,0.7076566125290024,0.6785173978819969,0.2068715697036224
0.3597959280014038,0.3058119773864746,0.2424242424242499,0.2777777777777699,0.8445475638051044,0.8154311649016641,0.2275869963369963
0.4885419607162475,0.3717301940917968,1.0,0.2475247524752399,0.9350348027842228,0.9247352496217852,0.2729296401132228
0.641990065574646,0.3258331680297852,-0.40449438202247,0.29411764705882,0.7795823665893271,0.7708018154311649,0.2291045498547918
0.2771891951560974,0.273604736328125,0.0909090909090999,0.48780487804878,0.4686774941995359,0.4436459909228442,0.1381931723563697
0.3254951238632202,0.3462880706787109,-0.36986301369863,0.31055900621117,0.7540603248259861,0.7231467473524962,0.2025025773195876
0.2369704842567443,0.4576198577880859,0.02676399026764,0.26041666666666,0.902552204176334,0.8589258698940998,0.2286428882122662
0.8504948765039444,0.1955800819396972,1.0,0.24038461538461,0.9605568445475638,0.911497730711044,0.2642165709598031
0.5981844663619995,0.2700379943847656,0.53596287703017,0.25125628140703,0.9466357308584686,0.8324508320726173,0.2294481830417227
0.6186439394950867,0.2564987182617187,0.7601918465227899,0.25445292620865,0.9071925754060324,0.8736762481089259,0.2421963216424294
0.4501692056655884,0.2528570938110352,1.0,0.3875968992248,0.5962877030162413,0.609304084720121,0.1875198291641245
0.7617914825677872,0.2089167976379394,1.0,0.24813895781637,0.948955916473318,0.8460665658093798,0.2015077262693157
0.6002370119094849,0.265006046295166,0.46236559139785,0.3012048192770999,0.7726218097447796,0.7167170953101362,0.2025585023400936
0.3141915798187256,0.3492389297485352,0.0625,0.34965034965035,0.6612529002320185,0.6724659606656581,0.1921179401993356
0.3341339826583862,0.2860325241088867,-2.11004784688995,0.27397260273972,0.8654292343387471,0.7931164901664145,0.2207482352941176
0.3320958018302917,0.3077711486816406,1.0,0.25906735751295,0.9095127610208816,0.9270045385779122,0.2801270673658733
0.251875102519989,0.3146708106994629,0.50980392156863,0.27027027027027,0.8538283062645011,0.7360060514372163,0.1830521783181357
0.2495203018188476,0.2690165138244629,-1.0,0.36764705882353,0.6310904872389791,0.5661875945537065,0.1508032786885246
0.5738424062728882,0.258450984954834,0.77924944812363,0.23809523809523,0.976798143851508,0.9152798789712556,0.2457924836601307
0.3927753567695617,0.3401760482788086,-0.5923566878980802,0.36764705882352,0.6241299303944315,0.6274583963691377,0.1802222880853586
0.4861311316490173,0.2009230041503906,1.0,2.04081632653061,0.1044083526682134,0.1055219364599092,0.0335993485342019
0.3992785811424255,0.3102464294433594,-1.16049382716049,0.32679738562091,0.703016241299304,0.6089258698940998,0.1570421245421245
0.4301221370697021,0.3624406051635742,0.78354978354979,0.23419203747072,1.0,0.9527231467473524,0.2653199842952493
0.8905251473188401,0.310387725830078,1.0,0.33670033670033,0.6844547563805105,0.655446293494705,0.201785917092561
0.6548696160316467,0.2930301856994629,1.0,0.25062656641603,0.9164733178654292,0.890695915279879,0.2546831724716744
0.323820412158966,0.2881276130676269,1.0,0.36900369003689,0.6194895591647331,0.6732223903177005,0.1963329646017698
0.3026999235153198,0.3311208724975586,-0.0101010101010099,0.37037037037036,0.6357308584686775,0.6335098335854765,0.1835701702877276
0.4666180610656738,0.3612788391113281,0.77116704805492,0.25706940874036,0.8979118329466357,0.8819969742813918,0.2365635593220339
0.474794328212738,0.3898864364624024,-0.91570881226053,0.4149377593360899,0.5545243619489559,0.56732223903177,0.1612958115183246
0.48397296667099,0.3227201843261719,0.2207792207792299,0.2754820936639099,0.8422273781902552,0.8199697428139183,0.2468806921675774
0.3497217893600464,0.3309054183959961,0.40476190476191,0.69444444444444,0.3248259860788863,0.3437972768532526,0.1022518676627534
0.3177031874656677,0.4447584152221679,-0.7421602787456401,0.390625,0.5893271461716937,0.625945537065053,0.2045929887106357
0.6317238211631775,0.2253561210632323,0.48849104859336,0.27173913043478,0.8538283062645011,0.8332072617246596,0.2371671896010757
0.4455046057701111,0.2778763389587402,0.66887417218544,0.36363636363636,0.6403712296983759,0.6282148260211801,0.181805802249852
0.4686279892921448,0.2850843429565429,0.73404255319149,0.29154518950437,0.7981438515081206,0.686838124054463,0.1818926247288503
0.3065858483314514,0.3208833312988281,0.38461538461539,0.33670033670033,0.6821345707656613,0.6709531013615734,0.1860460599334073
